Id,Distance,StationFromUid,StationToUid,Time
64230,10011,2675985,4807388,2091
64231,9934,2675985,4807350,2112
64232,9865,2675985,4807340,2048
64233,8170,2675985,4729149,1756
64234,3515,2675985,4585378,809
64235,4470,2675985,4393742,1001
64236,5385,2675985,4215025,1204
64237,8170,2675985,3559966,1683
64238,17949,2675985,6926354,3612
64239,17952,2675985,6950077,3613
64240,2526,2586272,3318717,557
64241,13493,2586272,5291665,2750
64242,14366,2586272,5291667,2875
64243,14792,2586272,6860417,3007
64244,17991,2586272,6903044,3602
64245,7999,2586272,3470029,1597
64246,6503,2586272,3454384,1295
64247,3196,2586272,3318744,684
64248,6529,2586272,2685274,1299
64249,746,2586272,2675985,142
64250,4916,2586272,2676298,998
64251,6663,2586272,5291656,1380
64252,8083,2586272,2685255,1623
64253,6176,2586272,2685263,1248
64254,2474,2586272,2685269,581
64255,7628,2586272,3110680,1522
64256,4187,2586272,3318732,830
64257,3470,2586272,3318614,713
64258,4529,2586272,3318682,912
64259,4258,2586272,3318688,873
64260,3332,2586272,3318697,734
64261,1724,2586272,3318701,388
64262,2832,2586272,3318711,630
64263,12439,2586272,2685262,2391
64264,7988,2586272,5291649,1677
64265,11656,2586272,4807409,2477
64266,9428,2586272,4807401,2127
64267,11234,2586272,4807395,2693
64268,9418,2586272,4807388,1991
64269,9341,2586272,4807350,2012
64270,9272,2586272,4807340,1947
64271,7577,2586272,4729149,1655
64272,4154,2586272,4585378,954
64273,3936,2586272,4393742,911
64274,4549,2586272,4215025,1034
64275,8210,2586272,3559966,1672
64276,17989,2586272,6926354,3602
64277,17992,2586272,6950077,3602
64278,4162,2685274,3318717,934
64279,13394,2685274,4807350,2887
64280,13471,2685274,4807388,2866
64281,16780,2685274,4807395,3446
64282,12382,2685274,4807401,2575
64283,14299,2685274,4807409,2897
64284,10646,2685274,5291649,2245
64285,9321,2685274,5291656,1949
64286,16151,2685274,5291665,3318
64287,17024,2685274,5291667,3443
64288,17450,2685274,6860417,3575
64289,13325,2685274,4807340,2822
64290,20650,2685274,6903044,4171
64291,25,2685274,3454384,4
64292,4196,2685274,3318744,862
64293,3627,2685274,3110680,812
64294,3699,2685274,3318732,690
64295,3385,2685274,3318614,658
64296,4025,2685274,3318682,742
64297,3042,2685274,3318688,578
64298,1812,2685274,3318697,477
64299,2745,2685274,3318701,650
64300,3857,2685274,3318711,837
64301,10020,2685274,3470029,2031
64302,12911,2685274,4729149,2805
64303,7823,2685274,4585378,1738
64304,2781,2685274,4393742,691
64305,4061,2685274,4215025,894
64306,10869,2685274,3559966,2241
64307,20647,2685274,6926354,4170
64308,20650,2685274,6950077,4171
64309,4222,3318744,3454384,831
64310,9855,3318744,3559966,1983
64311,1352,3318744,4215025,351
64312,1697,3318744,4393742,439
64313,6809,3318744,4585378,1481
64314,9419,3318744,4729149,2016
64315,9833,3318744,4807340,2033
64316,9902,3318744,4807350,2097
64317,9979,3318744,4807388,2076
64318,19633,3318744,6926354,3912
64319,12498,3318744,4807395,2586
64320,10017,3318744,4807409,2036
64321,9632,3318744,5291649,1987
64322,8308,3318744,5291656,1691
64323,15137,3318744,5291665,3061
64324,16010,3318744,5291667,3185
64325,16436,3318744,6860417,3317
64326,19636,3318744,6903044,3913
64327,6147,3318744,3470029,1117
64328,8100,3318744,4807401,1714
64329,19636,3318744,6950077,3913
64330,9995,3454384,3470029,2027
64331,10899,3454384,3559966,2265
64332,4035,3454384,4215025,890
64333,2756,3454384,4393742,687
64334,7853,3454384,4585378,1763
64335,12886,3454384,4729149,2801
64336,13299,3454384,4807340,2818
64337,13369,3454384,4807350,2883
64338,13445,3454384,4807388,2862
64339,16754,3454384,4807395,3442
64340,12356,3454384,4807401,2571
64341,14274,3454384,4807409,2893
64342,10677,3454384,5291649,2269
64343,9352,3454384,5291656,1973
64344,16182,3454384,5291665,3343
64345,17055,3454384,5291667,3467
64346,17481,3454384,6860417,3599
64347,20681,3454384,6903044,4195
64348,20678,3454384,6926354,4194
64349,20681,3454384,6950077,4195
64350,25671,3470029,6903044,5190
64351,15890,3470029,3559966,3260
64352,6408,3470029,4215025,1367
64353,7647,3470029,4393742,1627
64354,11774,3470029,4585378,2616
64355,13613,3470029,4729149,2823
64356,11641,3470029,4807340,2422
64357,10493,3470029,4807350,2231
64358,25669,3470029,6926354,5189
64359,9664,3470029,4807388,2040
64360,7444,3470029,4807401,1625
64361,6096,3470029,4807409,1322
64362,15667,3470029,5291649,3264
64363,14343,3470029,5291656,2968
64364,21172,3470029,5291665,4337
64365,22045,3470029,5291667,4462
64366,22472,3470029,6860417,4594
64367,8577,3470029,4807395,1872
64368,25672,3470029,6950077,5190
64369,2,6903044,6926354,0
64370,1,6903044,6950077,0
64371,5012,6860417,6903044,995
64372,5010,6860417,6926354,995
64373,5013,6860417,6950077,995
64374,4201,5291667,6903044,853
64375,427,5291667,6860417,125
64376,4199,5291667,6926354,852
64377,4202,5291667,6950077,853
64378,4441,5291665,6903044,934
64379,1648,5291665,6860417,418
64380,1222,5291665,5291667,286
64381,4438,5291665,6926354,934
64382,4441,5291665,6950077,934
64383,11328,5291656,6903044,2222
64384,8129,5291656,6860417,1627
64385,7702,5291656,5291667,1494
64386,6830,5291656,5291665,1370
64387,11326,5291656,6926354,2222
64388,11329,5291656,6950077,2222
64389,10560,5291649,6903044,2014
64390,7361,5291649,6860417,1418
64391,6935,5291649,5291667,1286
64392,6062,5291649,5291665,1162
64393,1324,5291649,5291656,297
64394,10558,5291649,6926354,2013
64395,10561,5291649,6950077,2014
64396,28494,4807409,6903044,5982
64397,25684,4807409,6860417,5107
64398,25994,4807409,5291667,5203
64399,23995,4807409,5291665,5129
64400,17165,4807409,5291656,3760
64401,18490,4807409,5291649,4056
64402,28491,4807409,6926354,5981
64403,28494,4807409,6950077,5982
64404,28111,4807401,6903044,5824
64405,25122,4807401,6860417,5044
64406,24485,4807401,5291667,5097
64407,23612,4807401,5291665,4972
64408,16782,4807401,5291656,3602
64409,18107,4807401,5291649,3899
64410,1431,4807401,4807409,360
64411,28108,4807401,6926354,5824
64412,28111,4807401,6950077,5825
64413,30191,4807395,6903044,6086
64414,25539,4807395,6860417,5152
64415,25849,4807395,5291667,5248
64416,26053,4807395,5291665,5412
64417,19223,4807395,5291656,4042
64418,20547,4807395,5291649,4338
64419,2430,4807395,4807409,578
64420,2125,4807395,4807401,603
64421,30189,4807395,6926354,6085
64422,30192,4807395,6950077,6086
64423,28066,4807388,6903044,5539
64424,23413,4807388,6860417,4606
64425,23723,4807388,5291667,4701
64426,23927,4807388,5291665,4865
64427,17097,4807388,5291656,3495
64428,18422,4807388,5291649,3791
64429,3582,4807388,4807409,911
64430,3011,4807388,4807401,733
64431,2668,4807388,4807395,694
64432,28063,4807388,6926354,5538
64433,28066,4807388,6950077,5539
64434,27886,4807350,6903044,5503
64435,23233,4807350,6860417,4570
64436,23544,4807350,5291667,4666
64437,23747,4807350,5291665,4829
64438,16918,4807350,5291656,3459
64439,18242,4807350,5291649,3756
64440,4384,4807350,4807409,1058
64441,3813,4807350,4807401,879
64442,2762,4807350,4807395,765
64443,964,4807350,4807388,191
64444,27884,4807350,6926354,5503
64445,27887,4807350,6950077,5503
64446,26679,4807340,6903044,5359
64447,22027,4807340,6860417,4426
64448,22337,4807340,5291667,4522
64449,23586,4807340,5291665,4860
64450,16757,4807340,5291656,3490
64451,18081,4807340,5291649,3786
64452,5854,4807340,4807409,1358
64453,5283,4807340,4807401,1180
64454,3603,4807340,4807395,880
64455,1897,4807340,4807388,357
64456,1113,4807340,4807350,221
64457,26677,4807340,6926354,5359
64458,26680,4807340,6950077,5359
64459,21949,4729149,6903044,4305
64460,17296,4729149,6860417,3372
64461,17607,4729149,5291667,3467
64462,18665,4729149,5291665,3660
64463,13724,4729149,5291656,2836
64464,11211,4729149,5291649,2155
64465,7590,4729149,4807409,1667
64466,7019,4729149,4807401,1489
64467,7552,4729149,4807395,1628
64468,5292,4729149,4807388,1066
64469,5215,4729149,4807350,1087
64470,4804,4729149,4807340,1024
64471,21946,4729149,6926354,4305
64472,21949,4729149,6950077,4305
64473,17503,4585378,6903044,3480
64474,13044,4585378,6860417,2631
64475,13877,4585378,5291667,2753
64476,13004,4585378,5291665,2628
64477,6285,4585378,5291656,1326
64478,7499,4585378,5291649,1555
64479,11778,4585378,4807409,2698
64480,10733,4585378,4807401,2510
64481,12539,4585378,4807395,3077
64482,10814,4585378,4807388,2328
64483,10737,4585378,4807350,2349
64484,10668,4585378,4807340,2285
64485,7268,4585378,4729149,1721
64486,17500,4585378,6926354,3480
64487,17503,4585378,6950077,3480
64488,20316,4393742,6903044,4219
64489,17116,4393742,6860417,3624
64490,16690,4393742,5291667,3491
64491,15817,4393742,5291665,3367
64492,8987,4393742,5291656,1997
64493,10312,4393742,5291649,2293
64494,11273,4393742,4807409,2518
64495,11185,4393742,4807401,2654
64496,13753,4393742,4807395,3068
64497,11174,4393742,4807388,2518
64498,11098,4393742,4807350,2539
64499,11028,4393742,4807340,2474
64500,10615,4393742,4729149,2457
64501,7291,4393742,4585378,1742
64502,20313,4393742,6926354,4219
64503,20316,4393742,6950077,4219
64504,21027,4215025,6903044,4385
64505,1648,4215025,4393742,602
64506,8200,4215025,4585378,1953
64507,10810,4215025,4729149,2488
64508,11223,4215025,4807340,2505
64509,14314,4215025,4807350,2929
64510,13485,4215025,4807388,2738
64511,21024,4215025,6926354,4385
64512,12398,4215025,4807395,2569
64513,9917,4215025,4807409,2019
64514,11023,4215025,5291649,2459
64515,9698,4215025,5291656,2163
64516,16528,4215025,5291665,3533
64517,17401,4215025,5291667,3658
64518,17827,4215025,6860417,3790
64519,11265,4215025,4807401,2323
64520,21027,4215025,6950077,4385
64521,11269,3559966,6903044,2237
64522,11343,3559966,4215025,2229
64523,9915,3559966,4393742,1895
64524,6139,3559966,4585378,1282
64525,10306,3559966,4729149,2096
64526,15020,3559966,4807340,3105
64527,15699,3559966,4807350,3197
64528,15775,3559966,4807388,3176
64529,18036,3559966,4807395,3738
64530,18584,3559966,4807401,4045
64531,19486,3559966,4807409,4033
64532,4145,3559966,5291649,769
64533,4265,3559966,5291656,738
64534,7799,3559966,5291665,1521
64535,6741,3559966,5291667,1328
64536,6583,3559966,6860417,1298
64537,11266,3559966,6926354,2236
64538,11269,3559966,6950077,2237
64539,979,2586270,3318717,321
64540,16894,2586270,5291667,3465
64541,17320,2586270,6860417,3597
64542,20520,2586270,6903044,4192
64543,6779,2586270,3470029,1378
64544,3307,2586270,3454384,690
64545,920,2586270,3318744,247
64546,3332,2586270,2685274,695
64547,3753,2586270,2586272,870
64548,4112,2586270,2675985,963
64549,2337,2586270,2676298,637
64550,16021,2586270,5291665,3340
64551,5129,2586270,2685255,1065
64552,2979,2586270,2685263,644
64553,5651,2586270,2685269,1320
64554,5817,2586270,3110680,1271
64555,510,2586270,3318732,91
64556,615,2586270,3318614,127
64557,749,2586270,3318682,127
64558,234,2586270,3318688,43
64559,1676,2586270,3318697,439
64560,2254,2586270,3318701,605
64561,873,2586270,3318711,271
64562,9243,2586270,2685262,1787
64563,9192,2586270,5291656,1970
64564,10516,2586270,5291649,2267
64565,10938,2586270,4807409,2283
64566,9020,2586270,4807401,1961
64567,13418,2586270,4807395,2833
64568,10321,2586270,4807388,2252
64569,10244,2586270,4807350,2273
64570,10175,2586270,4807340,2209
64571,9761,2586270,4729149,2191
64572,7331,2586270,4585378,1693
64573,781,2586270,4393742,298
64574,872,2586270,4215025,295
64575,10739,2586270,3559966,2263
64576,20517,2586270,6926354,4192
64577,20520,2586270,6950077,4193
64578,841,2585971,2585972,170
64579,20014,2585971,6860417,4145
64580,23213,2585971,6903044,4740
64581,6759,2585971,3470029,1451
64582,2799,2585971,3454384,565
64583,3231,2585971,3318744,735
64584,2824,2585971,2685274,570
64585,5940,2585971,2586272,1275
64586,6591,2585971,2675985,1406
64587,2890,2585971,2676298,658
64588,5109,2585971,2685255,1138
64589,19587,2585971,5291667,4013
64590,5882,2585971,2685262,1132
64591,8130,2585971,2685269,1763
64592,5179,2585971,3110680,1088
64593,2277,2585971,3318732,495
64594,3609,2585971,3318614,744
64595,2170,2585971,3318682,482
64596,3266,2585971,3318688,664
64597,4098,2585971,3318697,929
64598,5247,2585971,3318701,1221
64599,3581,2585971,3318711,800
64600,3901,2585971,3318717,879
64601,625,2585971,2685263,123
64602,18714,2585971,5291665,3888
64603,11885,2585971,5291656,2518
64604,930,2585971,2585990,231
64605,1364,2585971,2585992,331
64606,1823,2585971,2585994,391
64607,2087,2585971,2585995,493
64608,2510,2585971,2585996,507
64609,1368,2585971,2585997,383
64610,2117,2585971,2586000,443
64611,9190,2585971,2586044,1870
64612,3579,2585971,2586268,800
64613,3499,2585971,2586270,701
64614,1445,2585971,2586001,322
64615,13432,2585971,3559966,2810
64616,3035,2585971,4393742,756
64617,9809,2585971,4585378,2136
64618,11763,2585971,4729149,2517
64619,11111,2585971,4807340,2396
64620,11181,2585971,4807350,2461
64621,11257,2585971,4807388,2440
64622,13762,2585971,4807395,2864
64623,9363,2585971,4807401,1993
64624,11281,2585971,4807409,2315
64625,13209,2585971,5291649,2815
64626,1978,2585971,4215025,531
64627,957,2585971,2585987,237
64628,6579,2585971,2585984,1446
64629,4520,2585971,2586021,912
64630,3270,2585971,2586022,676
64631,3806,2585971,2586024,819
64632,6098,2585971,2586026,1252
64633,7585,2585971,2586028,1579
64634,5111,2585971,2586030,1070
64635,1552,2585971,2586031,393
64636,5526,2585971,2586032,1174
64637,8247,2585971,2586034,1738
64638,5804,2585971,2586037,1208
64639,3836,2585971,2586019,792
64640,7156,2585971,2586039,1442
64641,3597,2585971,2586009,854
64642,2667,2585971,2586005,675
64643,1800,2585971,2586003,403
64644,1217,2585971,2585985,283
64645,1030,2585971,2585974,203
64646,581,2585971,2585975,111
64647,6782,2585971,2585978,1475
64648,584,2585971,2585981,175
64649,452,2585971,2585982,121
64650,936,2585971,2585983,202
64651,7943,2585971,2586042,1649
64652,2809,2585971,2586018,567
64653,3073,2585971,2586014,631
64654,1071,2585971,2586012,199
64655,4329,2585971,2586011,942
64656,7379,2585971,2586045,1503
64657,23211,2585971,6926354,4740
64658,23214,2585971,6950077,4740
64659,376,2586268,3318717,89
64660,15715,2586268,5291667,3129
64661,16142,2586268,6860417,3262
64662,19341,2586268,6903044,3857
64663,6183,2586268,3470029,1150
64664,3994,2586268,3454384,773
64665,347,2586268,3318744,52
64666,4019,2586268,2685274,778
64667,3092,2586268,2586272,774
64668,3554,2586268,2675985,767
64669,2163,2586268,2676298,373
64670,14843,2586268,5291665,3005
64671,5454,2586268,2685255,1015
64672,3667,2586268,2685263,727
64673,4835,2586268,2685269,1052
64674,6505,2586268,3110680,1354
64675,1338,2586268,3318732,199
64676,875,2586268,3318614,151
64677,1377,2586268,3318682,202
64678,1299,2586268,3318688,232
64679,2165,2586268,3318697,526
64680,1437,2586268,3318701,336
64681,2,2586268,3318711,0
64682,9930,2586268,2685262,1870
64683,8013,2586268,5291656,1635
64684,9337,2586268,5291649,1931
64685,9994,2586268,4807409,2023
64686,8076,2586268,4807401,1701
64687,12475,2586268,4807395,2573
64688,9635,2586268,4807388,2015
64689,9559,2586268,4807350,2036
64690,9489,2586268,4807340,1972
64691,9075,2586268,4729149,1955
64692,6514,2586268,4585378,1425
64693,1427,2586268,4393742,389
64694,1700,2586268,4215025,403
64695,9560,2586268,3559966,1927
64696,1125,2586268,2586270,198
64697,19339,2586268,6926354,3857
64698,19342,2586268,6950077,3857
64699,8686,2586044,3318717,1895
64700,16855,2586044,5291667,3384
64701,17281,2586044,6860417,3516
64702,20480,2586044,6903044,4111
64703,15124,2586044,3470029,3027
64704,5229,2586044,3454384,1101
64705,9351,2586044,3318744,1911
64706,5202,2586044,2685274,1078
64707,11230,2586044,2586272,2408
64708,10855,2586044,2675985,2299
64709,10768,2586044,2676298,2301
64710,15982,2586044,5291665,3259
64711,13474,2586044,2685255,2713
64712,9990,2586044,2685263,1982
64713,11300,2586044,2685269,2454
64714,3677,2586044,3110680,833
64715,8855,2586044,3318732,1739
64716,7993,2586044,3318614,1640
64717,9180,2586044,3318682,1791
64718,8197,2586044,3318688,1627
64719,6913,2586044,3318697,1353
64720,8325,2586044,3318701,1809
64721,9013,2586044,3318711,1886
64722,12236,2586044,2685262,2515
64723,9139,2586044,5291656,1920
64724,10477,2586044,5291649,2186
64725,1847,2586044,2586045,345
64726,9011,2586044,2586268,1886
64727,8431,2586044,2586270,1664
64728,10721,2586044,3559966,2189
64729,9216,2586044,4215025,1943
64730,7788,2586044,4393742,1609
64731,20478,2586044,6926354,4111
64732,10663,2586044,4585378,2367
64733,17848,2586044,4807340,3783
64734,17917,2586044,4807350,3848
64735,17994,2586044,4807388,3827
64736,21403,2586044,4807395,4444
64737,18004,2586044,4807401,3963
64738,18922,2586044,4807409,3895
64739,17434,2586044,4729149,3766
64740,20481,2586044,6950077,4111
64741,4272,2586000,3318717,1043
64742,19474,2586000,5291667,4003
64743,19900,2586000,6860417,4136
64744,23099,2586000,6903044,4731
64745,9013,2586000,3470029,1967
64746,2369,2586000,3454384,472
64747,4306,2586000,3318744,970
64748,2395,2586000,2685274,477
64749,6634,2586000,2586272,1510
64750,6856,2586000,2675985,1523
64751,4462,2586000,2676298,1068
64752,18601,2586000,5291665,3879
64753,7363,2586000,2685255,1654
64754,2197,2586000,2685263,533
64755,8395,2586000,2685269,1881
64756,3181,2586000,3110680,859
64757,3809,2586000,3318732,799
64758,3495,2586000,3318614,767
64759,4135,2586000,3318682,850
64760,3152,2586000,3318688,687
64761,3984,2586000,3318697,919
64762,4958,2586000,3318701,1096
64763,3967,2586000,3318711,946
64764,6328,2586000,2685262,1260
64765,11771,2586000,5291656,2509
64766,13096,2586000,5291649,2805
64767,6257,2586000,2586034,1222
64768,4750,2586000,2586037,962
64769,6102,2586000,2586039,1195
64770,7515,2586000,2586042,1506
64771,2248,2586000,2586009,705
64772,1123,2586000,2586005,505
64773,1370,2586000,2586003,310
64774,1494,2586000,2586001,340
64775,8028,2586000,2586044,1575
64776,3965,2586000,2586268,945
64777,4158,2586000,2586032,870
64778,3386,2586000,2586270,723
64779,3550,2586000,4215025,941
64780,2922,2586000,4393742,747
64781,10075,2586000,4585378,2254
64782,13021,2586000,4729149,2914
64783,12683,2586000,4807340,2806
64784,12752,2586000,4807350,2871
64785,12829,2586000,4807388,2850
64786,15334,2586000,4807395,3274
64787,10935,2586000,4807401,2403
64788,12853,2586000,4807409,2724
64789,13318,2586000,3559966,2801
64790,2711,2586000,2586031,518
64791,4998,2586000,2586030,1061
64792,6128,2586000,2586028,1442
64793,4640,2586000,2586026,1115
